Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
23,0,1,497,19,5,3,30,4,4,4,10588,13929,7,0,20,4,3,1,3,1,2,2,2,1,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
49,0,2,614,1,3,1,49,4,5,3,17530,2784,0,0,18,3,1,0,8,2,2,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
27,0,1,284,5,1,2,75,2,1,1,9620,12853,2,1,13,3,1,2,6,3,3,4,2,1,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
18,0,1,1464,17,4,3,74,3,3,3,14829,7941,4,1,15,3,3,3,0,2,4,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
34,0,1,1238,2,2,2,67,4,4,3,18600,19715,7,0,16,3,3,2,6,5,1,5,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
31,0,1,747,29,4,1,47,2,3,2,11154,10855,4,0,14,4,1,3,12,6,1,12,5,4,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
37,0,0,1158,28,3,1,39,4,3,4,9540,8900,8,0,20,3,2,3,1,3,3,1,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
46,0,1,429,13,1,3,35,1,1,1,7568,20168,6,1,25,3,3,2,0,2,4,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
42,0,2,718,22,5,1,98,3,4,4,19999,21455,7,1,14,3,4,0,4,2,1,4,2,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,0,1,1357,4,1,3,64,4,4,1,12442,11390,6,0,12,3,3,3,11,6,3,11,4,0,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
36,0,2,367,19,5,2,98,4,1,1,11041,18971,7,0,19,3,3,3,15,0,3,6,1,1,3,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
39,0,0,1055,26,5,1,43,2,3,3,11575,19785,7,0,15,3,3,0,1,2,3,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
44,0,1,1106,15,1,2,89,2,3,3,11073,24523,3,0,16,3,2,1,4,2,4,3,3,1,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
29,0,1,374,10,4,3,51,1,2,2,8352,20323,0,1,18,3,4,0,5,2,3,4,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
35,0,2,563,1,1,2,54,1,3,4,19999,11340,8,0,13,3,2,2,0,6,4,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
34,0,2,1402,8,2,3,99,2,3,2,7737,26606,3,0,25,3,4,0,0,1,4,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
31,0,0,294,27,4,2,86,2,1,3,4479,25506,9,0,12,3,1,2,5,5,2,2,2,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
47,0,2,271,19,5,1,76,2,3,3,11605,7916,9,0,14,3,2,0,3,1,3,3,1,2,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
40,0,1,1254,23,3,1,80,2,4,1,16858,15710,3,0,24,4,2,1,2,0,4,2,2,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
39,0,1,1296,22,5,4,68,2,4,3,19999,7402,9,0,24,3,3,2,8,3,2,2,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
29,0,1,665,14,4,1,45,4,2,4,15768,22177,1,0,13,3,4,2,2,0,3,1,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
32,1,1,1260,2,3,2,31,2,5,1,19999,24113,1,1,12,3,3,2,5,1,1,4,2,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
38,0,1,528,16,1,4,83,3,1,2,4813,20579,5,0,11,3,2,0,2,1,2,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
42,0,2,688,20,3,4,46,1,1,2,5842,26609,9,0,12,3,3,1,4,1,2,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
45,0,1,1178,12,2,4,59,1,1,3,3850,7889,9,1,25,3,2,0,4,4,2,2,2,2,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,1,637,2,3,2,82,1,3,1,12686,12713,7,0,14,3,3,3,5,2,1,3,3,3,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
38,0,1,996,24,2,1,67,3,1,2,8784,9499,5,0,23,3,2,2,1,1,3,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
26,0,1,1034,22,5,1,85,2,3,1,12840,10902,5,1,20,3,1,1,8,1,2,8,1,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
44,0,2,1318,10,4,2,66,1,2,2,9776,16944,1,0,16,3,2,3,3,3,2,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
26,1,0,1052,2,2,4,79,2,3,4,19999,8264,0,0,22,3,4,3,8,3,1,8,2,2,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,1,1,972,22,4,1,82,1,3,4,17746,5564,0,0,15,3,2,1,9,2,2,3,0,1,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
57,0,1,524,5,3,4,35,4,4,3,19999,20517,4,0,21,3,4,0,8,1,4,2,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
35,1,1,281,14,2,4,65,4,1,4,6100,22116,4,1,21,3,3,3,7,1,1,3,1,0,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
23,0,2,353,26,4,4,95,3,3,3,9518,3178,1,1,15,3,4,0,5,5,3,5,0,2,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
40,0,1,627,17,3,1,92,3,2,2,15893,25385,6,0,17,3,2,3,7,5,2,3,3,1,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
31,1,1,833,7,3,4,73,2,2,3,14721,16097,4,0,19,3,1,0,1,6,2,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
45,0,1,1378,7,4,4,70,1,3,1,19999,15444,1,0,12,3,3,2,19,0,2,13,3,0,8,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
30,1,1,546,26,1,3,65,3,5,2,13146,6184,8,0,14,3,1,0,8,1,4,8,3,1,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
33,0,2,366,18,1,4,61,4,2,4,8491,2603,8,1,19,3,2,1,15,6,3,15,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
40,1,1,1074,16,5,2,84,2,1,1,4195,24829,2,0,13,3,4,0,3,3,1,2,2,2,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
54,0,0,628,5,1,3,42,3,2,1,7406,6026,8,0,19,3,4,2,9,5,2,5,1,0,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35,0,1,1363,16,1,2,72,2,2,3,5911,22499,0,0,22,3,3,1,2,1,1,1,1,1,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
22,1,2,900,5,4,1,72,3,5,1,19999,26077,4,0,24,3,1,3,3,6,2,3,1,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
22,0,2,1246,13,1,1,66,1,1,4,6311,13591,1,0,15,3,2,1,4,6,2,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,0,1,702,9,3,1,49,3,2,4,6883,9055,0,0,24,3,4,0,12,6,4,8,4,2,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
29,0,1,189,25,3,2,42,1,2,4,2947,16401,3,1,12,3,1,2,3,2,3,3,0,0,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
46,0,2,1007,11,2,2,57,2,1,2,7027,17612,6,0,22,3,4,2,7,3,3,6,0,1,6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
40,0,0,704,28,2,2,55,4,4,3,19999,25320,2,0,23,3,1,0,9,0,4,7,0,0,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
45,0,1,137,3,4,3,54,2,4,4,12389,16472,1,0,25,3,1,2,2,3,4,2,2,2,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
35,0,1,1037,15,3,3,84,4,3,2,13455,19677,0,1,24,3,2,3,12,2,4,5,0,4,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
40,0,1,1434,23,4,2,92,4,2,1,6052,18914,7,0,17,3,2,2,14,4,2,10,4,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
56,0,1,333,11,2,2,95,1,2,1,15219,2807,9,0,17,4,1,1,15,3,4,14,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
37,0,1,789,8,1,2,41,2,2,4,6716,12499,6,0,12,3,2,0,5,5,4,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
41,1,0,939,13,3,1,40,4,2,1,19999,4410,5,0,14,3,4,1,23,4,4,21,2,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
39,0,1,500,13,3,4,67,1,5,1,15307,23519,7,0,14,3,1,1,8,2,3,3,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
40,0,1,793,10,2,3,85,3,3,1,8701,10076,7,0,20,3,3,3,2,3,2,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
32,0,2,1364,18,5,2,42,1,2,4,6517,16023,3,1,17,3,1,2,14,4,3,14,4,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
34,1,2,478,7,3,4,77,3,1,4,3046,18144,1,0,23,3,1,1,4,2,1,4,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
41,0,2,1252,25,4,2,58,4,2,3,8284,12085,3,0,11,3,2,0,3,1,2,1,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
19,0,1,433,12,2,2,92,3,2,4,8046,4453,1,0,21,3,4,0,1,5,3,1,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
30,0,1,968,2,3,3,100,3,2,2,8855,2779,6,0,23,3,1,3,6,5,1,6,2,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
21,0,1,297,16,5,2,53,1,2,2,11044,5481,8,0,23,3,1,2,3,0,2,1,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
29,1,1,1343,9,5,4,68,1,4,3,14591,5884,3,1,18,3,1,0,4,0,2,3,0,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35,0,2,1008,8,4,4,68,1,2,2,14799,2209,6,0,21,3,2,0,10,0,1,5,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
18,1,1,1183,10,3,4,82,2,2,3,5498,12581,9,1,14,4,1,3,0,6,3,0,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
26,1,1,804,10,2,4,84,4,4,4,19999,20783,9,1,14,3,1,2,8,5,2,7,2,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
33,1,2,526,13,2,3,73,1,4,1,17088,23599,9,0,17,3,2,3,1,0,3,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
49,0,0,588,22,4,2,76,2,1,4,7490,19616,8,0,16,3,4,2,6,6,3,4,0,2,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
25,0,1,1387,4,3,4,73,1,4,2,18526,10878,4,1,16,3,4,1,7,1,2,7,0,1,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
35,1,1,582,10,1,2,81,2,1,2,4428,10426,7,1,18,3,3,3,11,3,1,4,3,3,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
43,1,2,1108,29,5,1,54,1,1,2,3378,7865,1,1,22,4,4,0,7,1,1,5,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
50,0,0,601,3,1,2,64,2,4,1,16816,2591,9,1,24,3,2,3,2,4,4,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
22,0,1,563,11,3,2,35,3,1,2,3685,18040,5,0,15,3,3,2,4,5,2,4,3,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
29,0,1,545,21,4,4,76,1,4,2,16965,9765,5,0,15,3,3,2,11,4,4,11,1,0,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
43,0,1,946,7,3,4,84,1,4,3,10708,6364,4,0,22,3,4,0,14,5,4,12,5,0,7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
29,1,2,325,4,1,4,50,2,2,1,6730,13037,0,0,14,3,1,1,11,4,2,10,4,3,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
41,0,1,1275,15,2,1,52,2,2,1,6118,11516,5,0,21,3,1,2,0,5,3,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
44,0,1,1285,22,4,1,97,4,1,3,5395,26697,4,1,20,4,3,1,17,3,1,16,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
35,0,1,776,16,3,2,58,1,2,3,6867,12713,7,1,15,3,3,1,8,6,1,6,6,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
42,0,2,974,8,5,4,86,4,2,4,8765,12296,8,1,20,3,1,0,0,4,2,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
48,0,1,807,15,4,1,77,2,4,2,14087,7422,3,1,20,3,4,2,4,6,4,4,1,0,4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
47,0,1,717,28,1,1,94,2,1,2,8362,12071,0,0,15,3,3,3,5,6,3,2,0,0,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
37,0,1,817,27,5,4,86,3,1,2,12237,21498,9,0,19,3,2,3,8,3,4,2,2,1,2,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
49,0,1,1093,3,4,1,44,1,3,1,12674,21848,8,0,23,3,4,0,2,2,2,2,2,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
18,0,2,612,18,5,3,90,4,5,2,19999,13168,1,0,20,3,2,3,0,6,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
35,0,0,453,9,5,2,79,3,4,4,13789,12921,7,0,15,3,3,2,6,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
37,0,2,144,3,4,3,91,3,2,3,7764,11745,4,1,11,3,2,0,12,6,1,3,3,2,3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
32,0,1,1394,29,2,4,50,4,3,4,7880,18565,6,0,14,3,2,2,9,2,2,9,8,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
27,0,0,968,2,4,1,97,3,2,3,7570,4172,7,0,25,3,3,2,1,2,3,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
27,0,1,759,28,5,4,31,1,4,2,13519,24926,4,1,22,3,2,1,9,1,2,9,1,2,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
22,0,1,1112,15,5,1,32,4,1,4,9391,14476,7,1,19,3,4,3,4,3,1,4,1,3,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
27,0,1,993,4,2,3,93,4,2,1,7874,20461,3,0,24,3,4,0,9,4,4,4,3,1,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
44,0,2,745,29,1,3,62,2,2,2,9908,21884,8,0,12,3,1,0,2,4,2,2,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
